X_SECT19E;4910142.629;1384639.662;0.000;;;;;;;
X_SECT19E;4910142.629;1384639.662;0.000;;;;;;;
X_SECT19E;4910142.629;1384639.662;0.000;;;;;;;
x_sect19e_r100;4910142.775;1384639.668;8.788;f;;;;;;
x_sect19e_r101;4910141.749;1384640.458;8.884;bb;;;;;;
x_sect19e_r102;4910137.206;1384644.905;11.056;tb;;;;;;
x_sect19e_r103;4910135.754;1384646.549;11.056;tb;;;;;;
x_sect19e_r104;4910132.882;1384649.395;9.377;bb;;;;;;
x_sect19e_r105;4910123.401;1384658.688;9.232;so;;;;;;
x_sect19e_r106;4910119.146;1384663.209;8.838;so;;;;;;
x_sect19e_r107;4910117.063;1384666.439;7.750;so;;;;;;
x_sect19e_r108;4910111.314;1384671.796;7.323;tb;rvr;;;;;
x_sect19e_r109;4910108.993;1384673.481;5.711;wtr;;;;;;
X_SECT19S;1384805.081;4909979.182;0.000;;;;;;;
X_SECT19S;4909979.182;1384805.081;0.000;;;;;;;
X_SECT19S;4909979.182;1384805.081;0.000;;;;;;;
X_SECT19S;4909979.182;1384805.081;0.000;;;;;;;
X_SECT1E;1379459.902;4904051.130;0.000;;;;;;;
X_SECT1E;4904051.130;1379459.902;0.000;;;;;;;
X_SECT1E;4904051.130;1379459.902;0.000;;;;;;;
X_SECT1E;4904051.130;1379459.902;0.000;;;;;;;
x_sect1e_r100;4904051.517;1379459.756;5.529;so;;;;;;
x_sect1e_r101;4904027.651;1379469.431;5.776;so;;;;;;
x_sect1e_r102;4904000.738;1379480.822;5.892;f;;;;;;
x_sect1e_r103;4903977.825;1379490.989;5.809;so;;;;;;
x_sect1e_r104;4903955.012;1379500.400;5.861;so;;;;;;
x_sect1e_r105;4903936.115;1379508.739;5.903;so;;;;;;
x_sect1e_r106;4903917.528;1379516.268;5.950;f;;;;;;
x_sect1e_r107;4903895.459;1379526.161;5.916;so;;;;;;
x_sect1e_r108;4903875.490;1379534.411;5.897;so;;;;;;
x_sect1e_r109;4903854.606;1379543.165;5.930;so;;;;;;
x_sect1e_r110;4903833.702;1379551.870;6.001;so;;;;;;
x_sect1e_r111;4903813.692;1379560.341;6.039;so;;;;;;
x_sect1e_r112;4903794.376;1379568.812;6.055;so;;;;;;
x_sect1e_r113;4903780.444;1379573.973;6.220;so;;;;;;
x_sect1e_r114;4903777.053;1379575.856;6.999;f+bb;;;;;;
x_sect1e_r115;4903775.486;1379576.552;7.295;tb;;;;;;
x_sect1e_r116;4903774.409;1379576.855;7.313;tb;;;;;;
x_sect1e_r117;4903773.614;1379577.308;6.992;bb+re;;;;;;
x_sect1e_r118;4903769.858;1379579.054;6.874;re;;;;;;
x_sect1e_r119;4903753.792;1379585.239;6.811;tb;rvr;;;;;
x_sect1e_r120;4903749.907;1379587.364;5.435;wtr;;;;;;
X_SECT1S;1379618.212;4903677.372;0.000;;;;;;;
X_SECT1S;4903677.372;1379618.212;0.000;;;;;;;
X_SECT1S;4903677.372;1379618.212;0.000;;;;;;;
X_SECT1S;4903677.372;1379618.212;0.000;;;;;;;
X_SECT2/1;1380312.910;4904265.540;0.000;;;;;;;
X_SECT2/1;4904265.540;1380312.910;0.000;;;;;;;
X_SECT2/1;4904265.540;1380312.910;0.000;;;;;;;
x_sect2/1_r100;4904280.088;1380295.702;7.103;so;;;;;;
x_sect2/1_r101;4904293.625;1380279.530;6.950;so;;;;;;
x_sect2/1_r102;4904306.652;1380263.767;6.926;so;;;;;;
x_sect2/1_r103;4904320.149;1380248.064;6.887;so;;;;;;
x_sect2/1_r104;4904333.099;1380232.155;6.855;so;;;;;;
x_sect2/1_r105;4904346.619;1380215.987;6.763;so;;;;;;
x_sect2/1_r106;4904359.935;1380200.189;6.645;so;;;;;;
x_sect2/1_r107;4904373.247;1380184.390;6.572;so;;;;;;
x_sect2/1_r108;4904388.326;1380166.257;6.527;so;;;;;;
x_sect2/1_r109;4904401.848;1380150.175;6.463;so;;;;;;
x_sect2/1_r110;4904415.466;1380134.100;6.393;so;;;;;;
x_sect2/1_r111;4904429.124;1380117.690;6.354;so;;;;;;
x_sect2/1_r112;4904436.039;1380109.473;6.375;so;;;;;;
x_sect2/1_r113;4904449.595;1380093.328;6.430;so;;;;;;
x_sect2/1_r114;4904463.793;1380076.402;6.443;so;;;;;;
x_sect2/1_r115;4904478.052;1380059.346;6.477;so;;;;;;
x_sect2/1_r116;4904492.407;1380042.161;6.457;so;;;;;;
x_sect2/1_r117;4904506.177;1380025.648;6.538;so;;;;;;
x_sect2/1_r118;4904519.968;1380009.441;6.574;so;;;;;;
x_sect2/1_r119;4904533.689;1379992.947;6.595;so;;;;;;
x_sect2/1_r120;4904547.414;1379976.675;6.588;so;;;;;;
x_sect2/1_r121;4904560.866;1379960.579;6.624;so;;;;;;
x_sect2/1_r122;4904575.229;1379943.644;6.651;so;;;;;;
x_sect2/1_r123;4904589.291;1379926.403;6.610;so;;;;;;
x_sect2/1_r124;4904603.495;1379909.748;6.503;so;;;;;;
x_sect2/1_r125;4904618.098;1379892.784;6.465;so;;;;;;
x_sect2/1_r126;4904632.196;1379875.908;6.468;so;;;;;;
x_sect2/1_r127;4904645.054;1379860.411;6.552;so;;;;;;
x_sect2/1_r128;4904659.730;1379843.132;7.044;so;;;;;;
x_sect2/1_r129;4904659.724;1379843.145;7.036;so;;;;;;
x_sect2/1_r130;4904672.908;1379827.812;8.217;so;;;;;;
x_sect2/1_r131;4904681.794;1379816.223;9.394;so;end;;;;;
X_SECT2/2;1379816.420;4904681.710;0.000;;;;;;;
X_SECT2/2;4904681.710;1379816.420;0.000;;;;;;;
X_SECT2/2;4904681.710;1379816.420;0.000;;;;;;;
x_sect20_r101;4910096.764;1385627.635;7.657;so;;;;;;
x_sect20_r102;4910112.034;1385614.391;7.915;so;;;;;;
x_sect20_r103;4910127.123;1385600.272;8.451;so;;;;;;
x_sect20_r104;4910142.103;1385586.011;8.951;so;;;;;;
x_sect20_r105;4910157.346;1385570.776;9.579;so;;;;;;
x_sect20_r106;4910168.751;1385559.966;9.841;tb;rvr;;;;;
x_sect20_r107;4910176.860;1385555.901;6.058;wtr;_3pm;;;;;
X_SECT20E;1385128.230;4910614.561;0.000;;;;;;;
X_SECT20E;4910614.561;1385128.230;0.000;;;;;;;
X_SECT20E;4910614.561;1385128.230;0.000;;;;;;;
X_SECT20E;4910614.561;1385128.230;0.000;;;;;;;
x_sect20e_r100;4910614.607;1385128.107;7.650;f;;;;;;
x_sect20e_r101;4910612.693;1385129.989;7.709;bb;;;;;;
x_sect20e_r102;4910604.888;1385137.534;11.190;tb;;;;;;
x_sect20e_r103;4910603.326;1385139.154;11.204;tb;;;;;;
x_sect20e_r104;4910597.765;1385144.317;7.905;bb;;;;;;
x_sect20e_r105;4910596.951;1385144.835;7.873;f;;;;;;
x_sect20e_r106;4910590.220;1385152.139;7.543;tb;pond;;;;;
x_sect20e_r107;4910589.291;1385152.627;6.843;inv;pond;;;;;
x_sect20e_r108;4910574.977;1385166.816;7.096;inv;pond;;;;;
x_sect20e_r109;4910573.955;1385167.378;7.628;tb;pond;;;;;
x_sect20e_r110;4910557.881;1385182.934;7.478;so;;;;;;
x_sect20e_r111;4910543.096;1385197.503;7.718;so;;;;;;
x_sect20e_r112;4910527.186;1385212.335;7.796;so;;;;;;
x_sect20e_r113;4910511.622;1385227.261;7.744;so;;;;;;
x_sect20e_r114;4910496.634;1385241.878;7.840;so;;;;;;
x_sect20e_r115;4910481.142;1385256.998;7.955;so;;;;;;
x_sect20e_r116;4910465.778;1385272.336;7.934;so;;;;;;
x_sect20e_r117;4910450.228;1385286.975;8.130;so;;;;;;
x_sect20e_r118;4910439.354;1385297.342;8.450;f;;;;;;
x_sect20e_r119;4910424.433;1385312.429;8.551;so;;;;;;
x_sect20e_r120;4910408.647;1385327.236;8.705;so;;;;;;
x_sect20e_r121;4910392.092;1385343.158;9.266;so;;;;;;
x_sect20e_r122;4910387.902;1385346.933;8.829;so;;;;;;
x_sect20e_r123;4910367.275;1385367.429;8.532;so;;;;;;
x_sect20e_r124;4910352.110;1385381.901;8.771;so;;;;;;
x_sect20e_r125;4910336.757;1385396.973;8.999;f;;;;;;
x_sect20e_r126;4910322.178;1385411.304;9.171;so;;;;;;
x_sect20e_r127;4910310.331;1385422.864;9.398;bb;;;;;;
x_sect20e_r128;4910306.195;1385426.388;10.883;tb;;;;;;
x_sect20e_r129;4910304.858;1385427.760;10.864;tb;;;;;;
x_sect20e_r130;4910300.771;1385432.755;9.018;bb;;;;;;
x_sect20e_r131;4910295.709;1385437.710;8.751;so;;;;;;
x_sect20e_r132;4910292.547;1385440.339;8.190;so;;;;;;
x_sect20e_r133;4910290.299;1385442.700;8.179;so;;;;;;
x_sect20e_r134;4910287.579;1385445.418;8.758;so;;;;;;
x_sect20e_r135;4910282.824;1385449.833;8.545;so;;;;;;
x_sect20e_r136;4910278.100;1385453.267;7.924;so;;;;;;
x_sect20e_r137;4910273.998;1385457.232;8.451;so;;;;;;
x_sect20e_r138;4910264.024;1385468.259;8.363;so;;;;;;
x_sect20e_r139;4910254.340;1385476.264;9.223;so;;;;;;
x_sect20e_r140;4910230.990;1385499.433;8.302;tb;rvr;;;;;
x_sect20e_r141;4910230.059;1385500.479;8.013;g;;;;;;
x_sect20e_r142;4910213.739;1385516.380;6.774;g;;;;;;
x_sect20e_r143;4910204.282;1385525.477;5.677;wtr;;;;;;
X_SECT20S;1385642.249;4910083.484;0.000;;;;;;;
X_SECT20S;4910083.484;1385642.249;0.000;;;;;;;
X_SECT20S;4910083.484;1385642.249;0.000;;;;;;;
X_SECT20S;4910083.484;1385642.249;0.000;;;;;;;
x_sect21_r100;4910810.375;1385522.011;10.957;so;;;;;;
x_sect21_r101;4910820.882;1385512.145;9.257;so;;;;;;
x_sect21_r102;4910826.207;1385507.121;8.848;so;;;;;;
x_sect21_r103;4910835.609;1385497.430;8.651;tb;rvr;;;;;
x_sect21_r104;4910840.319;1385493.121;6.041;wtr_3.17pm;;;;;;
X_SECT21E;1385422.385;4910914.411;0.000;;;;;;;
X_SECT21E;4910914.411;1385422.385;0.000;;;;;;;
X_SECT21E;4910914.411;1385422.385;0.000;;;;;;;
X_SECT21E;4910914.411;1385422.385;0.000;;;;;;;
x_sect21e_r100;4910914.482;1385422.449;10.075;f;;;;;;
x_sect21e_r101;4910913.426;1385423.272;10.176;bb;;;;;;
x_sect21e_r102;4910909.353;1385427.565;11.696;tb;;;;;;
x_sect21e_r103;4910907.513;1385429.314;11.708;tb;;;;;;
x_sect21e_r104;4910903.598;1385432.744;10.120;bb;;;;;;
x_sect21e_r105;4910902.753;1385433.326;9.992;f;;;;;;
x_sect21e_r106;4910890.996;1385444.394;8.641;so;;;;;;
x_sect21e_r107;4910884.383;1385451.213;7.895;tb;rvr;;;;;
x_sect21e_r108;4910882.923;1385452.509;5.829;wtr;;;;;;
X_SECT21S;1385521.971;4910810.275;0.000;;;;;;;
X_SECT21S;4910810.275;1385521.971;0.000;;;;;;;
X_SECT21S;4910810.275;1385521.971;0.000;;;;;;;
X_SECT21S;4910810.275;1385521.971;0.000;;;;;;;
x_sect22_r100;4910828.499;1386083.124;9.399;so;;;;;;
x_sect22_r101;4910838.811;1386066.197;10.127;X_SECT22E-X_SECT22S;;;;;;
x_sect22_r102;4910852.426;1386043.254;9.723;so;;;;;;
x_sect22_r103;4910863.197;1386026.351;9.694;so;;;;;;
x_sect22_r104;4910874.895;1386007.116;9.950;f;;;;;;
x_sect22_r105;4910879.935;1385998.865;10.185;tb;rvr;;;;;
x_sect22_r106;4910913.368;1385997.802;6.070;wtr_3.47pm;;;;;;
X_SECT22E;1385665.099;4911084.646;0.000;;;;;;;
X_SECT22E;4911084.646;1385665.099;0.000;;;;;;;
X_SECT22E;4911084.646;1385665.099;0.000;;;;;;;
X_SECT22E;4911084.646;1385665.099;0.000;;;;;;;
x_sect22e_r100;4911084.653;1385665.048;9.965;f;;;;;;
x_sect22e_r101;4911083.565;1385666.456;10.060;bb;;;;;;
x_sect22e_r102;4911081.573;1385671.247;11.780;tb;;;;;;
x_sect22e_r103;4911079.848;1385673.208;11.754;tb;;;;;;
x_sect22e_r104;4911075.860;1385679.228;9.913;f+bb;;;;;;
x_sect22e_r105;4911072.496;1385683.468;8.850;so;;;;;;
x_sect22e_r107;4911068.905;1385690.400;8.389;so;;;;;;
x_sect22e_r108;4911066.754;1385694.184;8.380;so;;;;;;
x_sect22e_r109;4911063.165;1385700.264;9.239;so;;;;;;
x_sect22e_r110;4911053.151;1385717.450;9.431;so;;;;;;
x_sect22e_r111;4911042.007;1385733.789;9.511;so;;;;;;
x_sect22e_r112;4911030.656;1385751.119;10.100;so;;;;;;
x_sect22e_r113;4911021.671;1385768.077;10.073;so;;;;;;
x_sect22e_r114;4911010.904;1385785.180;9.567;so;;;;;;
x_sect22e_r115;4911001.341;1385800.901;9.986;so;;;;;;
x_sect22e_r116;4910990.632;1385819.158;9.506;so;;;;;;
x_sect22e_r117;4910979.684;1385836.793;9.368;so;;;;;;
x_sect22e_r118;4910969.000;1385854.030;9.528;so;;;;;;
x_sect22e_r119;4910961.041;1385866.649;9.517;so;;;;;;
x_sect22e_r120;4910959.061;1385869.801;8.748;so;;;;;;
x_sect22e_r121;4910951.748;1385882.130;8.080;so;;;;;;
x_sect22e_r122;4910947.224;1385888.927;8.860;so;;;;;;
x_sect22e_r123;4910937.567;1385905.050;8.751;so;;;;;;
x_sect22e_r124;4910929.640;1385917.621;8.147;tb;rvr+g;;;;;
x_sect22e_r125;4910924.454;1385926.665;7.652;g;;;;;;
x_sect22e_r126;4910915.223;1385942.155;7.306;so+g;;;;;;
x_sect22e_r127;4910908.075;1385952.680;5.872;wtr;;;;;;
X_SECT22S;1386096.023;4910820.492;0.000;;;;;;;
X_SECT22S;4910820.492;1386096.023;0.000;;;;;;;
X_SECT22S;4910820.492;1386096.023;0.000;;;;;;;
X_SECT22S;4910820.492;1386096.023;0.000;;;;;;;
x_sect23_r100;4911436.987;1385956.389;11.544;f;;;;;;
x_sect23_r101;4911444.981;1385948.923;11.143;so;;;;;;
x_sect23_r102;4911458.622;1385935.554;11.518;so;;;;;;
x_sect23_r103;4911471.822;1385923.012;11.490;so;;;;;;
x_sect23_r104;4911485.323;1385910.388;12.079;so;;;;;;
x_sect23_r105;4911497.897;1385898.300;11.718;so;;;;;;
x_sect23_r106;4911512.968;1385884.179;9.922;so;;;;;;
x_sect23_r107;4911517.884;1385880.092;9.873;so;;;;;;
x_sect23_r108;4911528.377;1385869.685;10.517;tb;rvr;;;;;
X_SECT23E;1385778.384;4911625.415;0.000;;;;;;;
X_SECT23E;4911625.415;1385778.384;0.000;;;;;;;
X_SECT23E;4911625.415;1385778.384;0.000;;;;;;;
X_SECT23E;4911625.415;1385778.384;0.000;;;;;;;
x_sect23e_r101;4911625.294;1385778.475;11.306;bb+hdg;;;;;;
x_sect23e_r102;4911623.536;1385780.189;12.652;tb;;;;;;
x_sect23e_r103;4911621.260;1385782.368;12.700;tb;;;;;;
x_sect23e_r104;4911616.668;1385786.600;10.146;bb;;;;;;
x_sect23e_r105;4911615.444;1385788.012;10.016;f;;;;;;
x_sect23e_r106;4911604.450;1385798.487;8.566;tb;rvr;;;;;
x_sect23e_r107;4911601.870;1385800.179;5.986;wtr;;;;;;
X_SECT23S;1385956.386;4911436.867;0.000;;;;;;;
X_SECT23S;4911436.867;1385956.386;0.000;;;;;;;
X_SECT23S;4911436.867;1385956.386;0.000;;;;;;;
X_SECT23S;4911436.867;1385956.386;0.000;;;;;;;
x_sect24_r100;4911458.107;1386363.124;10.180;so;;;;;;
x_sect24_r101;4911472.603;1386351.941;10.111;so;;;;;;
x_sect24_r102;4911487.498;1386339.506;10.173;so;;;;;;
x_sect24_r103;4911502.714;1386326.670;10.208;so;;;;;;
x_sect24_r104;4911523.312;1386310.346;10.335;so;;;;;;
x_sect24_r105;4911540.766;1386296.065;10.429;so;;;;;;
x_sect24_r106;4911554.016;1386285.738;10.525;so;;;;;;
x_sect24_r107;4911566.571;1386275.514;10.720;so;;;;;;
x_sect24_r108;4911574.002;1386269.115;10.775;so;;;;;;
x_sect24_r109;4911582.655;1386262.111;9.336;so;;;;;;
x_sect24_r110;4911591.165;1386255.695;9.191;so;;;;;;
x_sect24_r111;4911599.471;1386248.888;9.337;so;;;;;;
x_sect24_r112;4911615.402;1386235.418;9.063;so;;;;;;
x_sect24_r113;4911632.321;1386221.901;9.301;so;;;;;;
x_sect24_r114;4911645.500;1386212.249;8.890;so;;;;;;
x_sect24_r115;4911677.978;1386184.941;8.204;tb;rvr;;;;;
x_sect24_r116;4911684.665;1386180.092;7.027;g;;;;;;
x_sect24_r117;4911686.288;1386178.725;6.281;g;;;;;;
x_sect24_r118;4911698.756;1386168.317;6.184;wtr_4.50;pm;;;;;
X_SECT24E;1386180.683;4911683.472;0.000;;;;;;;
X_SECT24E;4911683.472;1386180.683;0.000;;;;;;;
X_SECT24E;4911683.472;1386180.683;0.000;;;;;;;
X_SECT24E;4911683.472;1386180.683;0.000;;;;;;;
x_sect24e_r100;4911733.341;1386139.903;5.995;wtr;;;;;;
x_sect24e_r101;4911736.173;1386138.277;8.302;tb;rvr;;;;;
x_sect24e_r102;4911750.383;1386126.002;10.209;so;;;;;;
x_sect24e_r103;4911773.931;1386106.464;10.145;so;;;;;;
x_sect24e_r104;4911796.456;1386088.894;9.338;so;;;;;;
x_sect24e_r105;4911817.022;1386072.816;9.668;f;;;;;;
x_sect24e_r106;4911818.641;1386071.064;9.733;bb;;;;;;
x_sect24e_r107;4911823.963;1386067.087;11.960;tb;;;;;;
x_sect24e_r108;4911826.429;1386064.993;11.982;tb;;;;;;
x_sect24e_r109;4911830.032;1386062.347;10.566;bb+f;;;;;;
X_SECT24S;1386363.135;4911458.057;0.000;;;;;;;
X_SECT24S;4911458.057;1386363.135;0.000;;;;;;;
X_SECT24S;4911458.057;1386363.135;0.000;;;;;;;
X_SECT24S;4911458.057;1386363.135;0.000;;;;;;;
X_SECT25E;1386704.157;4911854.375;0.000;;;;;;;
X_SECT25E;4911854.375;1386704.157;0.000;;;;;;;
X_SECT25E;4911854.375;1386704.157;0.000;;;;;;;
X_SECT25E;4911854.375;1386704.157;0.000;;;;;;;
x_sect25e_r100;4911854.609;1386704.143;8.615;f+bb;;;;;;
x_sect25e_r101;4911845.601;1386706.719;12.188;tb;;;;;;
x_sect25e_r102;4911843.350;1386707.489;12.199;tb;;;;;;
x_sect25e_r103;4911835.686;1386710.546;8.628;bb;;;;;;
x_sect25e_r104;4911824.364;1386710.083;8.351;tb;pond+wllows;;;;;
x_sect25e_r105;4911822.535;1386710.634;7.527;wtr;pond;;;;;
x_sect25e_r106;4911806.986;1386719.179;7.803;tb;pond;;;;;
x_sect25e_r108;4911804.917;1386720.858;8.681;f+re;;;;;;
x_sect25e_r109;4911800.415;1386722.116;8.709;f+re;;;;;;
x_sect25e_r110;4911798.576;1386723.062;8.330;so;;;;;;
x_sect25e_r111;4911780.197;1386730.510;8.487;so;;;;;;
x_sect25e_r112;4911760.741;1386735.968;9.068;so;;;;;;
x_sect25e_r113;4911740.120;1386742.826;9.310;so;;;;;;
x_sect25e_r114;4911719.143;1386749.618;9.514;so;;;;;;
x_sect25e_r115;4911697.577;1386756.216;9.754;so;;;;;;
x_sect25e_r116;4911677.722;1386763.435;9.991;so;;;;;;
x_sect25e_r117;4911657.653;1386770.405;10.192;so;;;;;;
x_sect25e_r118;4911637.903;1386777.171;10.653;so;;;;;;
x_sect25e_r119;4911618.344;1386784.098;10.721;so;;;;;;
x_sect25e_r120;4911598.756;1386789.879;10.905;so;;;;;;
x_sect25e_r121;4911579.133;1386796.931;10.574;so;;;;;;
x_sect25e_r122;4911558.671;1386803.701;10.873;so;;;;;;
x_sect25e_r123;4911550.130;1386806.353;11.071;f;;;;;;
X_SECT25S;1386853.001;4911412.199;0.000;;;;;;;
X_SECT25S;4911412.199;1386853.001;0.000;;;;;;;
X_SECT25S;4911412.199;1386853.001;0.000;;;;;;;
X_SECT25S;4911412.199;1386853.001;0.000;;;;;;;
x_sect26_r100;4912016.877;1387063.223;8.439;f+bb;;;;;;
x_sect26_r101;4912009.060;1387068.766;12.274;tb;;;;;;
x_sect26_r102;4912007.558;1387070.588;12.333;tb;;;;;;
X_SECT26E;1387069.993;4912008.472;0.000;;;;;;;
X_SECT26E;4912008.472;1387069.993;0.000;;;;;;;
X_SECT26E;4912008.472;1387069.993;0.000;;;;;;;
X_SECT26E;4912008.472;1387069.993;0.000;;;;;;;
X_SECT26S;1387320.492;4911699.834;0.000;;;;;;;
X_SECT26S;4911699.834;1387320.492;0.000;;;;;;;
X_SECT26S;4911699.834;1387320.492;0.000;;;;;;;
X_SECT26S;4911699.834;1387320.492;0.000;;;;;;;
X_SECT27S;1387623.256;4912021.100;10.908;STKET158;FILL;0.28;;;;
X_SECT27S;4916998.977;1393380.647;21.345;G. St. SPILLWAY;;;;;;
X_SECT28S;4916784.651;1392571.489;19.081;G. St. SPILLWAY;;;;;;
X_SECT2E;1380314.290;4904268.110;0.000;;;;;;;
X_SECT2E;4904268.110;1380314.290;0.000;;;;;;;
X_SECT2E;4904268.110;1380314.290;0.000;;;;;;;
X_SECT2E;4904268.110;1380314.290;0.000;;;;;;;
x_sect2e_r100;4904268.080;1380314.307;8.079;PEG2-1;;;;;;
x_sect2e_r101;4904265.383;1380316.002;8.235;brdg;abut;top;;;;
x_sect2e_r102;4904265.409;1380316.228;7.014;brdg;abut;bottom;;;;
x_sect2e_r103;4904262.368;1380318.001;6.601;tb;rvr;;;;;
x_sect2e_r104;4904261.422;1380318.542;5.547;wtr;;;;;;
X_SECT2S;1380366.653;4904194.808;0.000;;;;;;;
X_SECT2S;4904194.808;1380366.653;0.000;;;;;;;
X_SECT2S;4904194.808;1380366.653;0.000;;;;;;;
X_SECT2S;4904194.808;1380366.653;0.000;;;;;;;
X_SECT3E;1380988.380;4904944.162;0.000;;;;;;;
X_SECT3E;4904944.162;1380988.380;0.000;;;;;;;
X_SECT3E;4904944.162;1380988.380;0.000;;;;;;;
X_SECT3E;4904944.162;1380988.380;0.000;;;;;;;
x_sect3e_r100;4904944.206;1380988.356;6.545;X_SECT3E;;;;;;
x_sect3e_r101;4904931.470;1381001.169;6.680;so;;;;;;
x_sect3e_r102;4904923.673;1381008.820;6.907;bb;rd;;;;;
x_sect3e_r103;4904921.538;1381010.592;8.234;tb_re;;;;;;
x_sect3e_r104;4904918.271;1381013.768;8.333;tb_re;;;;;;
x_sect3e_r105;4904916.831;1381015.472;7.290;bb_rd;;;;;;
x_sect3e_r106;4904915.336;1381016.842;7.432;f;;;;;;
x_sect3e_r107;4904899.921;1381031.318;6.736;so;;;;;;
x_sect3e_r108;4904884.412;1381046.855;6.934;so;;;;;;
x_sect3e_r109;4904869.856;1381061.127;7.157;so;;;;;;
x_sect3e_r110;4904855.037;1381076.427;7.115;so;;;;;;
x_sect3e_r111;4904846.411;1381084.277;7.057;so;;;;;;
x_sect3e_r112;4904842.947;1381087.537;6.527;so;;;;;;
x_sect3e_r113;4904840.142;1381090.906;6.549;so;;;;;;
x_sect3e_r114;4904826.978;1381103.657;5.780;wtr;;;;;;
x_sect3e_r115;4904830.408;1381101.860;7.054;tb;rvr;;;;;
x_sect3e_r116;4904833.568;1381097.376;7.421;so;;;;;;
x_sect3e_r117;4904835.601;1381095.670;7.352;so;;;;;;
x_sect3e_r118;4904838.357;1381092.750;6.710;so;;;;;;
X_SECT3S;1381158.642;4904770.733;0.000;;;;;;;
X_SECT3S;4904770.733;1381158.642;0.000;;;;;;;
X_SECT3S;4904770.733;1381158.642;0.000;;;;;;;
X_SECT3S;4904770.733;1381158.642;0.000;;;;;;;
X_SECT4E;1381358.605;4905497.545;0.000;;;;;;;
X_SECT4E;4905497.545;1381358.605;0.000;;;;;;;
X_SECT4E;4905497.545;1381358.605;0.000;;;;;;;
X_SECT4E;4905497.545;1381358.605;0.000;;;;;;;
x_sect4e_r100;4905497.575;1381358.586;6.841;so;;;;;;
x_sect4e_r101;4905481.878;1381366.690;7.193;so;;;;;;
x_sect4e_r102;4905472.145;1381371.577;7.490;bb;;;;;;
x_sect4e_r103;4905468.302;1381373.753;8.492;tb+f;;;;;;
x_sect4e_r104;4905466.916;1381374.287;8.334;tb;;;;;;
x_sect4e_r105;4905465.522;1381374.714;7.658;bb;;;;;;
x_sect4e_r106;4905463.451;1381376.296;7.160;so;;;;;;
x_sect4e_r107;4905445.178;1381385.781;6.728;so;;;;;;
x_sect4e_r108;4905441.078;1381387.575;7.068;tb_rvr;;;;;;
x_sect4e_r109;4905436.049;1381390.142;5.905;wtr;;;;;;
X_SECT4S;1381546.961;4905130.609;0.000;;;;;;;
X_SECT4S;4905130.609;1381546.961;0.000;;;;;;;
X_SECT4S;4905130.609;1381546.961;0.000;;;;;;;
X_SECT4S;4905130.609;1381546.961;0.000;;;;;;;
X_SECT5E;1381835.001;4905567.574;0.000;;;;;;;
X_SECT5E;4905567.574;1381835.001;0.000;;;;;;;
X_SECT5E;4905567.574;1381835.001;0.000;;;;;;;
X_SECT5E;4905567.574;1381835.001;0.000;;;;;;;
x_sect5e_r100;4905567.620;1381834.932;7.543;so;;;;;;
x_sect5e_r101;4905558.584;1381842.024;8.733;tb+f;;;;;;
x_sect5e_r102;4905548.685;1381848.947;7.941;tb;rvr;;;;;
x_sect5e_r103;4905545.047;1381851.598;5.999;wtr;;;;;;
X_SECT5S;1381897.660;4905482.574;0.000;;;;;;;
X_SECT5S;4905482.574;1381897.660;0.000;;;;;;;
X_SECT5S;4905482.574;1381897.660;0.000;;;;;;;
X_SECT5S;4905482.574;1381897.660;0.000;;;;;;;
X_SECT6E;1382253.555;4906122.082;0.000;;;;;;;
X_SECT6E;4906122.082;1382253.555;0.000;;;;;;;
X_SECT6E;4906122.082;1382253.555;0.000;;;;;;;
X_SECT6E;4906122.082;1382253.555;0.000;;;;;;;
x_sect6e_r100;4906122.038;1382253.568;6.885;so;;;;;;
x_sect6e_r101;4906121.008;1382255.268;6.949;bb;;;;;;
x_sect6e_r102;4906117.239;1382260.517;8.903;tb;;;;;;
x_sect6e_r103;4906116.158;1382261.939;8.845;tb;;;;;;
x_sect6e_r104;4906112.725;1382266.490;7.169;bb;;;;;;
x_sect6e_r105;4906100.668;1382283.795;7.120;so;;;;;;
x_sect6e_r106;4906088.976;1382300.566;7.123;so;;;;;;
x_sect6e_r107;4906073.765;1382321.671;7.482;so;;;;;;
x_sect6e_r108;4906062.897;1382336.479;7.951;so;;;;;;
x_sect6e_r109;4906043.875;1382363.138;7.999;so;;;;;;
x_sect6e_r110;4906037.934;1382370.921;8.374;so;;;;;;
x_sect6e_r111;4906031.475;1382381.881;8.116;tb;rvr;;;;;
x_sect6e_r112;4906029.963;1382384.065;6.072;wtr;;;;;;
X_SECT6S;1382452.575;4905981.250;0.000;;;;;;;
X_SECT6S;4905981.250;1382452.575;0.000;;;;;;;
X_SECT6S;4905981.250;1382452.575;0.000;;;;;;;
X_SECT6S;4905981.250;1382452.575;0.000;;;;;;;
X_SECT7E;1382622.100;4906283.890;0.000;;;;;;;
X_SECT7E;4906283.890;1382622.100;0.000;;;;;;;
X_SECT7E;4906283.890;1382622.100;0.000;;;;;;;
x_sect7e_r100;4906400.658;1382426.371;6.757;so;;;;;;
x_sect7e_r101;4906394.664;1382436.431;6.871;so;;;;;;
x_sect7e_r102;4906390.434;1382442.488;7.188;so;;;;;;
x_sect7e_r103;4906386.744;1382450.645;7.274;so;;;;;;
x_sect7e_r104;4906381.045;1382458.361;8.632;tb;;;;;;
x_sect7e_r105;4906379.304;1382462.137;8.706;tb;;;;;;
